timestamp,image_key,orig_size,new_size,proc_ms
2025-11-24T15:58:41.288578,dog_0387.jpg,68420,78826,113.91
2025-11-24T15:58:41.386079,dog_0388.jpg,25842,47143,92.48
2025-11-24T15:58:41.493394,dog_0389.jpg,94014,78888,100.12
2025-11-24T15:58:41.592137,dog_0390.jpg,42265,53523,91.20
2025-11-24T15:58:41.668886,dog_0391.jpg,43300,56742,68.76
2025-11-24T15:58:41.759850,dog_0392.jpg,22512,54983,84.74
2025-11-24T15:58:41.870090,dog_0393.jpg,30188,56308,105.08
2025-11-24T15:58:41.983596,dog_0394.jpg,106401,97936,101.09
2025-11-24T15:58:42.108571,dog_0395.jpg,39624,69856,120.16
2025-11-24T15:58:42.203559,dog_0396.jpg,43008,56888,86.80
2025-11-24T15:58:42.278632,dog_0397.jpg,51155,62583,65.74
2025-11-24T15:58:42.366580,dog_0398.jpg,12417,46968,82.51
2025-11-24T15:58:42.481508,dog_0399.jpg,25334,47783,108.65
2025-11-24T15:58:42.655922,dog_0400.jpg,40642,49979,163.92
2025-11-24T15:58:42.770646,dog_0401.jpg,32694,48106,106.42
2025-11-24T15:58:42.871172,dog_0402.jpg,55647,67690,93.22
2025-11-24T15:58:43.006348,dog_0403.jpg,43589,47718,128.41
2025-11-24T15:58:43.170448,dog_0404.jpg,30821,71744,153.44
2025-11-24T15:58:43.252769,dog_0405.jpg,35758,56232,79.13
2025-11-24T15:58:43.354208,dog_0406.jpg,30087,57352,95.75
2025-11-24T15:58:43.516933,dog_0407.jpg,34768,36629,152.38
2025-11-24T15:58:43.855704,dog_0408.jpg,43003,43638,326.83
2025-11-24T15:58:43.992840,dog_0409.jpg,22535,48057,126.32
2025-11-24T15:58:44.139231,dog_0410.jpg,33644,63383,138.81
2025-11-24T15:58:44.274961,dog_0411.jpg,62785,75810,125.84
2025-11-24T15:58:44.421374,dog_0412.jpg,43100,70063,134.21
2025-11-24T15:58:44.562034,dog_0413.jpg,44023,65679,132.03
2025-11-24T15:58:44.716288,dog_0414.jpg,29623,50898,147.70
2025-11-24T15:58:44.862598,dog_0415.jpg,8945,28741,140.39
2025-11-24T15:58:44.979615,dog_0416.jpg,29291,50689,110.74
2025-11-24T15:58:45.117827,dog_0417.jpg,12418,37011,136.48
2025-11-24T15:58:45.234178,dog_0418.jpg,35275,52574,104.98
2025-11-24T15:58:45.343066,dog_0419.jpg,21275,42175,98.26
2025-11-24T15:58:45.436207,dog_0420.jpg,52357,49787,90.55
2025-11-24T15:58:45.581405,dog_0421.jpg,19540,39250,140.41
2025-11-24T15:58:45.726085,dog_0422.jpg,23054,47915,117.80
2025-11-24T15:58:45.879825,dog_0423.jpg,49310,46689,140.85
2025-11-24T15:58:45.987633,dog_0424.jpg,18407,47824,99.10
2025-11-24T15:58:46.089203,dog_0425.jpg,9878,39161,96.01
2025-11-24T15:58:46.183660,dog_0426.jpg,84678,75766,84.80
2025-11-24T15:58:46.260351,dog_0427.jpg,9157,54892,77.64
2025-11-24T15:58:46.351052,dog_0428.jpg,41365,58706,80.49
2025-11-24T15:58:46.474330,dog_0429.jpg,20577,43167,117.27
2025-11-24T15:58:46.713687,dog_0430.jpg,32333,61496,232.56
2025-11-24T15:58:47.098525,dog_0431.jpg,9026,30606,374.04
2025-11-24T15:58:47.359557,dog_0432.jpg,50796,49227,255.93
2025-11-24T15:58:47.464499,dog_0433.jpg,9464,40538,94.49
2025-11-24T15:58:47.560025,dog_0434.jpg,31411,62679,90.10
2025-11-24T15:58:47.667735,dog_0435.jpg,32756,48481,107.66
2025-11-24T15:58:47.778835,dog_0436.jpg,71558,104987,97.14
2025-11-24T15:58:47.874724,dog_0437.jpg,52635,55865,85.83
2025-11-24T15:58:47.983682,dog_0438.jpg,20695,30850,101.69
2025-11-24T15:58:48.169062,dog_0439.jpg,40715,69491,181.72
2025-11-24T15:58:48.311750,dog_0440.jpg,23736,53410,135.80
2025-11-24T15:58:48.434255,dog_0441.jpg,4794,32487,119.70
2025-11-24T15:58:48.568195,dog_0442.jpg,13483,40049,116.82
2025-11-24T15:58:48.687043,dog_0443.jpg,29107,54665,113.22
2025-11-24T15:58:48.833345,dog_0444.jpg,4288,33608,141.31
2025-11-24T15:58:48.962398,dog_0445.jpg,57822,66422,116.87
2025-11-24T15:58:49.084343,dog_0446.jpg,61079,66472,115.28
2025-11-24T15:58:49.184569,dog_0447.jpg,45946,63112,98.63
2025-11-24T15:58:49.300309,dog_0448.jpg,43914,65691,103.30
2025-11-24T15:58:49.434117,dog_0449.jpg,16484,56933,127.68
2025-11-24T15:58:49.538920,dog_0450.jpg,34936,80307,104.10
2025-11-24T15:58:49.694360,dog_0451.jpg,35005,37976,145.04
2025-11-24T15:58:49.817684,dog_0452.jpg,27742,56575,112.95
2025-11-24T15:58:49.911136,dog_0453.jpg,46505,49800,92.47
2025-11-24T15:58:50.014327,dog_0454.jpg,33154,59881,94.31
2025-11-24T15:58:50.130948,dog_0455.jpg,62466,57775,110.25
2025-11-24T15:58:50.241027,dog_0456.jpg,45647,72617,103.65
2025-11-24T15:58:50.440991,dog_0457.jpg,23246,50874,195.14
2025-11-24T15:58:50.537890,dog_0458.jpg,47115,47789,94.50
2025-11-24T15:58:50.660427,dog_0459.jpg,16070,40862,117.37
2025-11-24T15:58:50.826610,dog_0460.jpg,16391,42003,151.65
2025-11-24T15:58:50.916151,dog_0461.jpg,71991,69533,82.36
2025-11-24T15:58:51.005344,dog_0462.jpg,23981,43198,80.11
2025-11-24T15:58:51.110230,dog_0463.jpg,61613,76109,100.65
2025-11-24T15:58:51.209455,dog_0464.jpg,24572,42461,94.64
2025-11-24T15:58:51.306707,dog_0465.jpg,39876,48074,92.03
2025-11-24T15:58:51.433752,dog_0466.jpg,56121,58306,116.11
2025-11-24T15:58:51.543093,dog_0467.jpg,17361,48855,103.76
2025-11-24T15:58:51.681049,dog_0468.jpg,20230,48278,136.43
2025-11-24T15:58:51.804267,dog_0469.jpg,25922,67357,112.40
2025-11-24T15:58:51.969627,dog_0470.jpg,63502,76284,156.04
2025-11-24T15:58:52.136939,dog_0471.jpg,38475,44532,155.38
2025-11-24T15:58:52.240596,dog_0472.jpg,57431,57551,96.29
2025-11-24T15:58:52.377929,dog_0473.jpg,32438,54178,108.61
2025-11-24T15:58:52.490219,dog_0474.jpg,41832,54975,107.55
2025-11-24T15:58:52.601152,dog_0475.jpg,44522,46557,102.25
2025-11-24T15:58:52.730988,dog_0476.jpg,38140,59574,122.54
2025-11-24T15:58:52.834788,dog_0477.jpg,39488,77178,93.55
2025-11-24T15:58:52.937758,dog_0478.jpg,9493,34948,96.83
2025-11-24T15:58:53.085398,dog_0479.jpg,34572,54864,135.06
2025-11-24T15:58:53.183100,dog_0480.jpg,37122,72390,87.28
2025-11-24T15:58:53.330994,dog_0481.jpg,99748,103203,143.05
2025-11-24T15:58:53.417001,dog_0482.jpg,97384,92034,80.95
2025-11-24T15:58:53.517481,dog_0483.jpg,69928,88710,97.62
2025-11-24T15:58:53.617891,dog_0484.jpg,28118,39753,90.46
2025-11-24T15:58:53.734276,dog_0485.jpg,22813,40241,89.90
2025-11-24T15:58:53.859566,dog_0486.jpg,50830,60290,114.24
2025-11-24T15:58:53.950862,dog_0487.jpg,12073,38183,86.75
2025-11-24T15:58:54.076766,dog_0488.jpg,39234,52941,116.83
2025-11-24T15:58:54.167861,dog_0489.jpg,16097,46734,81.80
2025-11-24T15:58:54.266944,dog_0490.jpg,39339,54185,90.92
2025-11-24T15:58:54.384484,dog_0491.jpg,50071,46168,102.77
2025-11-24T15:58:54.512717,dog_0492.jpg,48775,40287,119.72
2025-11-24T15:58:54.612632,dog_0493.jpg,24148,45329,93.74
2025-11-24T15:58:54.734462,dog_0494.jpg,58993,55638,111.89
2025-11-24T15:58:54.842294,dog_0495.jpg,37643,61522,104.31
2025-11-24T15:58:54.960305,dog_0496.jpg,34902,53888,99.09
2025-11-24T15:58:55.056260,dog_0497.jpg,68373,56906,70.99
2025-11-24T15:58:55.186078,dog_0498.jpg,73872,74009,125.14
2025-11-24T15:58:55.269325,dog_0499.jpg,26182,44732,76.58
2025-11-24T15:58:55.363199,dog_0500.jpg,82075,82418,90.24
